winery;wine;year;rating;num_reviews;country;region;price;type;body;acidity
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2,00
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2,00
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.01
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.01
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.02
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.03
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.03
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.03
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.03
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.03
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.04
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.04
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.06
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.06
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.06
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.07
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.07
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.08
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.08
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;NA;2.08
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.1
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.1
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;NA;2.11
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.11
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.12
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.12
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.13
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.13
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;NA;2.13
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.13
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;NA;2.14
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.15
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.16
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.16
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.17
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.18
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;NA;2.19
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.19
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;NA;2.2
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.2
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.2
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.2
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;NA;2.2
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.22
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.23
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.23
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.23
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.23
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.24
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.24
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;NA;2.24
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.26
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.26
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.26
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.27
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.28
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.28
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;NA;2.29
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.3
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.3
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.3
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.31
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.31
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;NA;2.33
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.33
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;NA;2.34
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.35
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.36
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.36
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.36
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.37
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.37
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.38
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.39
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.39
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.39
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.39
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.39
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;NA;2.39
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.39
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.4
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.4
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.4
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.41
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.41
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.41
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.42
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.42
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.46
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;NA;2.46
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.46
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.47
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.47
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.47
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.48
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.49
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.5
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.51
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.51
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.52
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.52
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.52
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.53
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.54
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.54
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;NA;2.54
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.54
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.55
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.55
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.56
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.56
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.56
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.58
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.58
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.58
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.58
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.59
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.59
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.6
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;NA;2.6
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.6
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.6
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.61
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.61
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.62
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.62
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.62
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.65
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;NA;2.65
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.65
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.65
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.65
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.68
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.68
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.68
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.68
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.69
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.69
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.69
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.71
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.71
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.72
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.72
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.73
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;NA;2.73
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.73
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.73
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.74
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.74
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.75
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.76
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.77
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;NA;2.77
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;NA;2.77
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.78
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.78
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;NA;2.78
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.81
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.81
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.81
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.83
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.83
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.84
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.84
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.84
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.84
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.85
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.85
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.85
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.85
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.86
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.87
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.87
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.87
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.9
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.9
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.91
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.91
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.91
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.91
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.92
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.92
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.92
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.92
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.93
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.94
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.94
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.94
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.94
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.95
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.96
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.97
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.97
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.98
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.98
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.98
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.98
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;2.99
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;3,00
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;NA
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;NA
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;NA
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;NA
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;NA
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;NA
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;NA
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;NA
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;NA;NA
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;NA
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;NA
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;NA
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;NA
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;NA
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;NA
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;NA
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;NA
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;NA
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;NA
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;NA
La Vicalanda;Reserva;2015;4.2;420;Espana;Rioja;17.5;Rioja Red;4;NA
Vegalfaro;Pago de los Balagueses Syrah;2017;4.2;559;Espana;Utiel-Requena;17.7;Syrah;4;2.72
Atlantida;Blanco;2019;4.3;48;Espana;Cadiz;17.7;NA;NA;NA
Javier Sanz Viticultor;V Dulce de Invierno;2018;4.3;26;Espana;Castilla y Leon;17.74;NA;NA;NA
Carlos Moro;CM Tinto;2017;4.3;42;Espana;Rioja;17.75;Tempranillo;4;1.83
VALENCISO;Rioja Blanco;2018;4.2;540;Espana;Rioja;17.75;Rioja White;3;2.5
Castillo Perelada;Finca Malaveina;2012;4.2;627;Espana;Emporda;17.84;Red;4;2.14
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.01
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.01
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.02
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.02
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.03
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.03
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.03
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.04
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.04
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.04
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.05
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.05
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.06
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.06
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.07
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.09
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.09
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.1
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.1
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.11
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.11
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.11
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.12
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.12
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.16
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.18
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.18
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.19
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.19
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.2
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.2
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.2
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.2
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.2
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.21
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.21
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.22
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.22
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.23
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.23
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.24
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.25
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.27
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.27
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.27
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.28
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.28
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.31
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.32
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.32
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.32
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.32
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.32
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.33
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.33
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.33
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.33
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.35
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.35
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.36
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.36
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.36
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.36
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.36
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.38
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.38
Losada;Altos de Losada;2018;4.2;415;Espana;Bierzo;17.9;Mencia;3;2.4
